date,cases,total_tests,County,pos_rate
2022-07-07,223.0,1513.0,Stanislaus,0.14738929279576998
2022-07-08,200.0,1235.0,Stanislaus,0.16194331983805668
2022-07-09,138.0,578.0,Stanislaus,0.23875432525951557
2022-07-10,163.0,652.0,Stanislaus,0.25
2022-07-11,240.0,1393.0,Stanislaus,0.1722900215362527
2022-07-12,225.0,1765.0,Stanislaus,0.1274787535410765
2022-07-13,248.0,1331.0,Stanislaus,0.18632607062359127
2022-07-14,198.0,1231.0,Stanislaus,0.16084484159220147
2022-07-15,207.0,1175.0,Stanislaus,0.17617021276595746
2022-07-16,124.0,557.0,Stanislaus,0.22262118491921004
2022-07-17,131.0,653.0,Stanislaus,0.2006125574272588
2022-07-18,268.0,1683.0,Stanislaus,0.1592394533571004
2022-07-19,223.0,1660.0,Stanislaus,0.13433734939759037
2022-07-20,243.0,1254.0,Stanislaus,0.1937799043062201
2022-07-21,167.0,1238.0,Stanislaus,0.13489499192245558
2022-07-22,191.0,1083.0,Stanislaus,0.17636195752539244
2022-07-23,130.0,528.0,Stanislaus,0.24621212121212122
2022-07-24,131.0,627.0,Stanislaus,0.20893141945773525
2022-07-25,294.0,1766.0,Stanislaus,0.1664779161947905
2022-07-26,198.0,1518.0,Stanislaus,0.13043478260869565
2022-07-27,214.0,1378.0,Stanislaus,0.15529753265602322
2022-07-28,201.0,1118.0,Stanislaus,0.17978533094812166
2022-07-29,149.0,998.0,Stanislaus,0.1492985971943888
2022-07-30,104.0,431.0,Stanislaus,0.24129930394431554
2022-07-31,132.0,573.0,Stanislaus,0.23036649214659685
2022-08-01,235.0,1702.0,Stanislaus,0.13807285546415982
2022-08-02,172.0,1249.0,Stanislaus,0.1377101681345076
2022-08-03,158.0,1117.0,Stanislaus,0.1414503133393017
2022-08-04,143.0,1164.0,Stanislaus,0.12285223367697594
2022-08-05,157.0,992.0,Stanislaus,0.15826612903225806
2022-08-06,102.0,451.0,Stanislaus,0.2261640798226164
2022-08-07,103.0,584.0,Stanislaus,0.17636986301369864
2022-08-08,194.0,1611.0,Stanislaus,0.12042209807572936
2022-08-09,124.0,1276.0,Stanislaus,0.09717868338557993
2022-08-10,142.0,1249.0,Stanislaus,0.11369095276220977
2022-08-11,139.0,1306.0,Stanislaus,0.10643185298621746
2022-08-12,157.0,1024.0,Stanislaus,0.1533203125
2022-08-13,86.0,414.0,Stanislaus,0.20772946859903382
2022-08-14,101.0,552.0,Stanislaus,0.18297101449275363
2022-08-15,181.0,1830.0,Stanislaus,0.09890710382513661
2022-08-16,140.0,1292.0,Stanislaus,0.10835913312693499
2022-08-17,135.0,1159.0,Stanislaus,0.11647972389991372
2022-08-18,145.0,1280.0,Stanislaus,0.11328125
2022-08-19,128.0,995.0,Stanislaus,0.12864321608040202
2022-08-20,82.0,459.0,Stanislaus,0.1786492374727669
2022-08-21,89.0,604.0,Stanislaus,0.14735099337748345
2022-08-22,165.0,1857.0,Stanislaus,0.0888529886914378
2022-08-23,162.0,1521.0,Stanislaus,0.10650887573964497
2022-08-24,120.0,1162.0,Stanislaus,0.10327022375215146
2022-08-25,129.0,1447.0,Stanislaus,0.08914996544574982
2022-08-26,125.0,1046.0,Stanislaus,0.11950286806883365
2022-08-27,77.0,472.0,Stanislaus,0.163135593220339
2022-08-28,74.0,608.0,Stanislaus,0.12171052631578948
2022-08-29,151.0,1826.0,Stanislaus,0.08269441401971522
2022-08-30,119.0,1446.0,Stanislaus,0.08229598893499308
2022-08-31,106.0,1138.0,Stanislaus,0.09314586994727592
2022-09-01,89.0,1149.0,Stanislaus,0.07745865970409051
2022-09-02,81.0,996.0,Stanislaus,0.08132530120481928
2022-09-03,46.0,432.0,Stanislaus,0.10648148148148148
2022-09-04,42.0,468.0,Stanislaus,0.08974358974358974
2022-09-05,60.0,717.0,Stanislaus,0.08368200836820083
2022-09-06,98.0,1808.0,Stanislaus,0.05420353982300885
2022-09-07,69.0,1168.0,Stanislaus,0.059075342465753425
2022-09-08,76.0,1203.0,Stanislaus,0.06317539484621779
2022-09-09,65.0,1070.0,Stanislaus,0.06074766355140187
2022-09-10,26.0,396.0,Stanislaus,0.06565656565656566
2022-09-11,40.0,523.0,Stanislaus,0.07648183556405354
2022-09-12,68.0,1572.0,Stanislaus,0.043256997455470736
2022-09-13,58.0,1282.0,Stanislaus,0.0452418096723869
2022-09-14,49.0,1043.0,Stanislaus,0.04697986577181208
2022-09-15,65.0,1007.0,Stanislaus,0.06454816285998013
2022-09-16,41.0,785.0,Stanislaus,0.05222929936305733
2022-09-17,38.0,392.0,Stanislaus,0.09693877551020408
2022-09-18,23.0,470.0,Stanislaus,0.04893617021276596
2022-09-19,53.0,1310.0,Stanislaus,0.04045801526717557
2022-09-20,46.0,1135.0,Stanislaus,0.04052863436123348
2022-09-21,43.0,808.0,Stanislaus,0.053217821782178217
2022-09-22,35.0,888.0,Stanislaus,0.039414414414414414
2022-09-23,34.0,826.0,Stanislaus,0.04116222760290557
2022-09-24,25.0,371.0,Stanislaus,0.0673854447439353
2022-09-25,25.0,452.0,Stanislaus,0.05530973451327434
2022-09-26,52.0,1331.0,Stanislaus,0.03906836964688205
2022-09-27,28.0,1085.0,Stanislaus,0.025806451612903226
2022-09-28,28.0,711.0,Stanislaus,0.03938115330520394
2022-09-29,34.0,861.0,Stanislaus,0.03948896631823461
2022-09-30,31.0,714.0,Stanislaus,0.04341736694677871
2022-10-01,20.0,359.0,Stanislaus,0.055710306406685235
2022-10-02,22.0,479.0,Stanislaus,0.04592901878914405
2022-10-03,33.0,1142.0,Stanislaus,0.028896672504378284
2022-10-04,35.0,1031.0,Stanislaus,0.03394762366634336
2022-10-05,27.0,736.0,Stanislaus,0.036684782608695655
2022-10-06,29.0,731.0,Stanislaus,0.03967168262653899
2022-10-07,29.0,735.0,Stanislaus,0.03945578231292517
2022-10-08,18.0,336.0,Stanislaus,0.05357142857142857
2022-10-09,16.0,464.0,Stanislaus,0.034482758620689655
2022-10-10,25.0,945.0,Stanislaus,0.026455026455026454
2022-10-11,41.0,1033.0,Stanislaus,0.03969022265246854
2022-10-12,32.0,757.0,Stanislaus,0.04227212681638045
2022-10-13,46.0,857.0,Stanislaus,0.05367561260210035
2022-10-14,31.0,785.0,Stanislaus,0.03949044585987261
2022-10-15,23.0,383.0,Stanislaus,0.06005221932114883
2022-10-16,17.0,397.0,Stanislaus,0.042821158690176324
2022-10-17,27.0,1080.0,Stanislaus,0.025
2022-10-18,30.0,922.0,Stanislaus,0.03253796095444685
2022-10-19,24.0,704.0,Stanislaus,0.03409090909090909
2022-10-20,32.0,732.0,Stanislaus,0.04371584699453552
2022-10-21,37.0,657.0,Stanislaus,0.0563165905631659
2022-10-22,15.0,363.0,Stanislaus,0.04132231404958678
2022-10-23,18.0,440.0,Stanislaus,0.04090909090909091
2022-10-24,42.0,1032.0,Stanislaus,0.040697674418604654
2022-10-25,27.0,924.0,Stanislaus,0.02922077922077922
2022-10-26,29.0,791.0,Stanislaus,0.03666245259165613
2022-10-27,32.0,684.0,Stanislaus,0.04678362573099415
2022-10-28,37.0,733.0,Stanislaus,0.0504774897680764
2022-10-29,31.0,360.0,Stanislaus,0.08611111111111111
2022-10-30,35.0,498.0,Stanislaus,0.07028112449799197
2022-10-31,41.0,838.0,Stanislaus,0.04892601431980907
2022-11-01,50.0,852.0,Stanislaus,0.05868544600938967
2022-11-02,48.0,712.0,Stanislaus,0.06741573033707865
2022-11-03,35.0,762.0,Stanislaus,0.045931758530183726
2022-11-04,45.0,759.0,Stanislaus,0.05928853754940711
2022-11-05,27.0,411.0,Stanislaus,0.06569343065693431
2022-11-06,41.0,494.0,Stanislaus,0.08299595141700405
2022-11-07,54.0,937.0,Stanislaus,0.0576307363927428
2022-11-08,38.0,840.0,Stanislaus,0.04523809523809524
2022-11-09,0.0,0.0,Stanislaus,0.05026596876462828
2022-11-10,0.0,0.0,Stanislaus,0.05529384229116133
2022-11-11,45.0,746.0,Stanislaus,0.06032171581769437
2022-11-12,40.0,515.0,Stanislaus,0.07766990291262135
2022-11-13,39.0,507.0,Stanislaus,0.07692307692307693
2022-11-14,62.0,1016.0,Stanislaus,0.0610236220472441
2022-11-15,54.0,1005.0,Stanislaus,0.05373134328358209
2022-11-16,68.0,938.0,Stanislaus,0.07249466950959488
2022-11-17,59.0,1009.0,Stanislaus,0.05847373637264618
2022-11-18,60.0,838.0,Stanislaus,0.07159904534606205
2022-11-19,49.0,564.0,Stanislaus,0.08687943262411348
2022-11-20,60.0,568.0,Stanislaus,0.1056338028169014
2022-11-21,91.0,1047.0,Stanislaus,0.08691499522445081
2022-11-22,74.0,1104.0,Stanislaus,0.06702898550724638
2022-11-23,69.0,905.0,Stanislaus,0.07624309392265194
2022-11-24,38.0,425.0,Stanislaus,0.08941176470588236
2022-11-25,80.0,707.0,Stanislaus,0.11315417256011315
2022-11-26,71.0,563.0,Stanislaus,0.1261101243339254
2022-11-27,64.0,565.0,Stanislaus,0.11327433628318584
2022-11-28,110.0,1089.0,Stanislaus,0.10101010101010101
2022-11-29,115.0,1231.0,Stanislaus,0.0934199837530463
2022-11-30,83.0,1044.0,Stanislaus,0.07950191570881227
2022-12-01,106.0,1073.0,Stanislaus,0.09878844361602983
2022-12-02,81.0,906.0,Stanislaus,0.08940397350993377
2022-12-03,63.0,586.0,Stanislaus,0.1075085324232082
2022-12-04,67.0,634.0,Stanislaus,0.1056782334384858
2022-12-05,118.0,1238.0,Stanislaus,0.09531502423263329
2022-12-06,110.0,1204.0,Stanislaus,0.09136212624584718
2022-12-07,96.0,945.0,Stanislaus,0.10158730158730159
2022-12-08,60.0,839.0,Stanislaus,0.07151370679380215
2022-12-09,82.0,920.0,Stanislaus,0.0891304347826087
2022-12-10,73.0,602.0,Stanislaus,0.1212624584717608
2022-12-11,52.0,557.0,Stanislaus,0.0933572710951526
2022-12-12,105.0,1220.0,Stanislaus,0.0860655737704918
2022-12-13,76.0,1083.0,Stanislaus,0.07017543859649122
2022-12-14,64.0,810.0,Stanislaus,0.07901234567901234
2022-12-15,77.0,1003.0,Stanislaus,0.07676969092721835
2022-12-16,62.0,903.0,Stanislaus,0.06866002214839424
2022-12-17,41.0,547.0,Stanislaus,0.07495429616087751
2022-12-18,49.0,536.0,Stanislaus,0.0914179104477612
2022-12-19,90.0,1028.0,Stanislaus,0.08754863813229571
2022-12-20,82.0,957.0,Stanislaus,0.08568443051201671
2022-12-21,71.0,889.0,Stanislaus,0.0798650168728909
2022-12-22,71.0,890.0,Stanislaus,0.07977528089887641
2022-12-23,63.0,799.0,Stanislaus,0.07884856070087609
2022-12-24,38.0,395.0,Stanislaus,0.09620253164556962
2022-12-25,45.0,331.0,Stanislaus,0.13595166163141995
2022-12-26,66.0,613.0,Stanislaus,0.10766721044045677
2022-12-27,95.0,1169.0,Stanislaus,0.08126603934987169
2022-12-28,97.0,778.0,Stanislaus,0.12467866323907455
2022-12-29,70.0,881.0,Stanislaus,0.07945516458569807
2022-12-30,66.0,735.0,Stanislaus,0.08979591836734693
2022-12-31,28.0,371.0,Stanislaus,0.07547169811320754
2023-01-01,24.0,324.0,Stanislaus,0.07407407407407407
2023-01-02,26.0,280.0,Stanislaus,0.09285714285714286
2023-01-03,0.0,0.0,Stanislaus,inf
2020-02-01,0.0,0.0,Yolo,inf
2020-02-02,0.0,0.0,Yolo,inf
2020-02-03,0.0,0.0,Yolo,inf
2020-02-04,0.0,0.0,Yolo,inf
2020-02-05,0.0,0.0,Yolo,inf
2020-02-06,0.0,0.0,Yolo,inf
2020-02-07,0.0,0.0,Yolo,inf
2020-02-08,0.0,0.0,Yolo,inf
2020-02-09,0.0,0.0,Yolo,inf
2020-02-10,0.0,0.0,Yolo,inf
2020-02-11,0.0,0.0,Yolo,inf
2020-02-12,0.0,0.0,Yolo,inf
2020-02-13,0.0,0.0,Yolo,inf
2020-02-14,0.0,0.0,Yolo,inf
2020-02-15,0.0,0.0,Yolo,inf
2020-02-16,0.0,0.0,Yolo,inf
2020-02-17,0.0,0.0,Yolo,inf
2020-02-18,0.0,0.0,Yolo,inf
2020-02-19,0.0,0.0,Yolo,inf
2020-02-20,0.0,0.0,Yolo,inf
2020-02-21,0.0,0.0,Yolo,inf
2020-02-22,0.0,0.0,Yolo,inf
2020-02-23,1.0,0.0,Yolo,inf
2020-02-24,0.0,1.0,Yolo,0.0
2020-02-25,0.0,0.0,Yolo,0.0
2020-02-26,0.0,0.0,Yolo,0.0
2020-02-27,0.0,0.0,Yolo,0.0
2020-02-28,0.0,0.0,Yolo,0.0
2020-02-29,0.0,0.0,Yolo,0.0
2020-03-01,0.0,0.0,Yolo,0.0
2020-03-02,0.0,5.0,Yolo,0.0
2020-03-03,0.0,2.0,Yolo,0.0
2020-03-04,1.0,2.0,Yolo,0.5
2020-03-05,0.0,0.0,Yolo,0.25
2020-03-06,0.0,2.0,Yolo,0.0
2020-03-07,0.0,2.0,Yolo,0.0
2020-03-08,0.0,0.0,Yolo,0.15
2020-03-09,3.0,10.0,Yolo,0.3
2020-03-10,1.0,4.0,Yolo,0.25
2020-03-11,3.0,10.0,Yolo,0.3
2020-03-12,4.0,17.0,Yolo,0.23529411764705882
2020-03-13,1.0,24.0,Yolo,0.041666666666666664
2020-03-14,1.0,8.0,Yolo,0.125
2020-03-15,0.0,4.0,Yolo,0.0
2020-03-16,3.0,42.0,Yolo,0.07142857142857142
2020-03-17,2.0,38.0,Yolo,0.05263157894736842
2020-03-18,4.0,28.0,Yolo,0.14285714285714285
2020-03-19,3.0,48.0,Yolo,0.0625
2020-03-20,4.0,42.0,Yolo,0.09523809523809523
2020-03-21,2.0,19.0,Yolo,0.10526315789473684
2020-03-22,0.0,11.0,Yolo,0.0
2020-03-23,6.0,27.0,Yolo,0.2222222222222222
2020-03-24,1.0,27.0,Yolo,0.037037037037037035
2020-03-25,4.0,42.0,Yolo,0.09523809523809523
2020-03-26,2.0,49.0,Yolo,0.04081632653061224
2020-03-27,4.0,54.0,Yolo,0.07407407407407407
2020-03-28,1.0,32.0,Yolo,0.03125
2020-03-29,1.0,23.0,Yolo,0.043478260869565216
2020-03-30,5.0,52.0,Yolo,0.09615384615384616
2020-03-31,3.0,62.0,Yolo,0.04838709677419355
2020-04-01,7.0,69.0,Yolo,0.10144927536231885
2020-04-02,5.0,89.0,Yolo,0.056179775280898875
2020-04-03,2.0,68.0,Yolo,0.029411764705882353
2020-04-04,1.0,38.0,Yolo,0.02631578947368421
2020-04-05,2.0,41.0,Yolo,0.04878048780487805
2020-04-06,19.0,80.0,Yolo,0.2375
2020-04-07,4.0,68.0,Yolo,0.058823529411764705
2020-04-08,7.0,84.0,Yolo,0.08333333333333333
2020-04-09,17.0,121.0,Yolo,0.14049586776859505
2020-04-10,9.0,73.0,Yolo,0.1232876712328767
2020-04-11,2.0,24.0,Yolo,0.08333333333333333
2020-04-12,3.0,17.0,Yolo,0.17647058823529413
2020-04-13,14.0,136.0,Yolo,0.10294117647058823
2020-04-14,6.0,68.0,Yolo,0.08823529411764706
2020-04-15,3.0,98.0,Yolo,0.030612244897959183
2020-04-16,7.0,151.0,Yolo,0.046357615894039736
2020-04-17,2.0,76.0,Yolo,0.02631578947368421
2020-04-18,1.0,32.0,Yolo,0.03125
2020-04-19,2.0,27.0,Yolo,0.07407407407407407
2020-04-20,0.0,89.0,Yolo,0.0
2020-04-21,1.0,83.0,Yolo,0.012048192771084338
2020-04-22,2.0,83.0,Yolo,0.024096385542168676
2020-04-23,1.0,112.0,Yolo,0.008928571428571428
2020-04-24,3.0,71.0,Yolo,0.04225352112676056
2020-04-25,1.0,35.0,Yolo,0.02857142857142857
2020-04-26,0.0,50.0,Yolo,0.0
2020-04-27,1.0,104.0,Yolo,0.009615384615384616
2020-04-28,3.0,169.0,Yolo,0.01775147928994083
2020-04-29,0.0,105.0,Yolo,0.0
2020-04-30,3.0,115.0,Yolo,0.02608695652173913
2020-05-01,1.0,124.0,Yolo,0.008064516129032258
2020-05-02,0.0,59.0,Yolo,0.0
2020-05-03,0.0,54.0,Yolo,0.0
2020-05-04,1.0,143.0,Yolo,0.006993006993006993
2020-05-05,1.0,230.0,Yolo,0.004347826086956522
2020-05-06,2.0,231.0,Yolo,0.008658008658008658
2020-05-07,1.0,189.0,Yolo,0.005291005291005291
2020-05-08,1.0,221.0,Yolo,0.004524886877828055
2020-05-09,1.0,133.0,Yolo,0.007518796992481203
2020-05-10,0.0,65.0,Yolo,0.0
2020-05-11,0.0,143.0,Yolo,0.0
2020-05-12,0.0,245.0,Yolo,0.0
2020-05-13,1.0,256.0,Yolo,0.00390625
2020-05-14,2.0,173.0,Yolo,0.011560693641618497
2020-05-15,0.0,170.0,Yolo,0.0
2020-05-16,1.0,88.0,Yolo,0.011363636363636364
2020-05-17,1.0,50.0,Yolo,0.02
2020-05-18,2.0,210.0,Yolo,0.009523809523809525
2020-05-19,5.0,341.0,Yolo,0.01466275659824047
2020-05-20,2.0,257.0,Yolo,0.007782101167315175
2020-05-21,3.0,254.0,Yolo,0.011811023622047244
2020-05-22,3.0,202.0,Yolo,0.01485148514851485
2020-05-23,2.0,124.0,Yolo,0.016129032258064516
2020-05-24,1.0,60.0,Yolo,0.016666666666666666
2020-05-25,2.0,63.0,Yolo,0.031746031746031744
2020-05-26,2.0,242.0,Yolo,0.008264462809917356
2020-05-27,6.0,245.0,Yolo,0.024489795918367346
2020-05-28,1.0,250.0,Yolo,0.004
2020-05-29,3.0,379.0,Yolo,0.0079155672823219
2020-05-30,4.0,147.0,Yolo,0.027210884353741496
2020-05-31,4.0,80.0,Yolo,0.05
2020-06-01,6.0,229.0,Yolo,0.026200873362445413
2020-06-02,3.0,217.0,Yolo,0.013824884792626729
2020-06-03,2.0,214.0,Yolo,0.009345794392523364
2020-06-04,4.0,232.0,Yolo,0.017241379310344827
2020-06-05,5.0,281.0,Yolo,0.017793594306049824
2020-06-06,1.0,166.0,Yolo,0.006024096385542169
2020-06-07,2.0,106.0,Yolo,0.018867924528301886
2020-06-08,10.0,227.0,Yolo,0.04405286343612335
2020-06-09,11.0,420.0,Yolo,0.02619047619047619
2020-06-10,11.0,281.0,Yolo,0.03914590747330961
2020-06-11,8.0,270.0,Yolo,0.02962962962962963
2020-06-12,8.0,700.0,Yolo,0.011428571428571429
2020-06-13,12.0,172.0,Yolo,0.06976744186046512
2020-06-14,20.0,125.0,Yolo,0.16
2020-06-15,16.0,328.0,Yolo,0.04878048780487805
2020-06-16,20.0,414.0,Yolo,0.04830917874396135
2020-06-17,23.0,581.0,Yolo,0.039586919104991396
2020-06-18,20.0,427.0,Yolo,0.0468384074941452
2020-06-19,33.0,539.0,Yolo,0.061224489795918366
2020-06-20,19.0,223.0,Yolo,0.08520179372197309
2020-06-21,16.0,113.0,Yolo,0.1415929203539823
2020-06-22,32.0,387.0,Yolo,0.082687338501292
2020-06-23,26.0,585.0,Yolo,0.044444444444444446
2020-06-24,27.0,465.0,Yolo,0.05806451612903226
2020-06-25,35.0,689.0,Yolo,0.05079825834542816
2020-06-26,29.0,702.0,Yolo,0.04131054131054131
2020-06-27,23.0,319.0,Yolo,0.07210031347962383
2020-06-28,24.0,297.0,Yolo,0.08080808080808081
2020-06-29,35.0,440.0,Yolo,0.07954545454545454
2020-06-30,33.0,549.0,Yolo,0.060109289617486336
2020-07-01,38.0,509.0,Yolo,0.07465618860510806
2020-07-02,51.0,1058.0,Yolo,0.048204158790170135
2020-07-03,32.0,517.0,Yolo,0.061895551257253385
2020-07-04,34.0,119.0,Yolo,0.2857142857142857
2020-07-05,25.0,161.0,Yolo,0.15527950310559005
2020-07-06,40.0,891.0,Yolo,0.04489337822671156
2020-07-07,56.0,817.0,Yolo,0.06854345165238677
2020-07-08,68.0,966.0,Yolo,0.07039337474120083
2020-07-09,44.0,762.0,Yolo,0.05774278215223097
2020-07-10,48.0,704.0,Yolo,0.06818181818181818
2020-07-11,24.0,298.0,Yolo,0.08053691275167785
2020-07-12,29.0,495.0,Yolo,0.05858585858585859
2020-07-13,41.0,636.0,Yolo,0.06446540880503145
2020-07-14,46.0,930.0,Yolo,0.04946236559139785
2020-07-15,47.0,576.0,Yolo,0.08159722222222222
2020-07-16,33.0,673.0,Yolo,0.04903417533432392
2020-07-17,42.0,610.0,Yolo,0.06885245901639345
2020-07-18,24.0,209.0,Yolo,0.11483253588516747
2020-07-19,28.0,185.0,Yolo,0.15135135135135136
2020-07-20,40.0,445.0,Yolo,0.0898876404494382
2020-07-21,41.0,535.0,Yolo,0.07663551401869159
2020-07-22,54.0,811.0,Yolo,0.06658446362515413
2020-07-23,42.0,906.0,Yolo,0.046357615894039736
2020-07-24,18.0,739.0,Yolo,0.02435723951285521
2020-07-25,14.0,179.0,Yolo,0.0782122905027933
2020-07-26,16.0,141.0,Yolo,0.11347517730496454
2020-07-27,31.0,486.0,Yolo,0.06378600823045268
2020-07-28,45.0,741.0,Yolo,0.06072874493927125
2020-07-29,28.0,583.0,Yolo,0.048027444253859346
2020-07-30,26.0,976.0,Yolo,0.02663934426229508
2020-07-31,20.0,469.0,Yolo,0.042643923240938165
2020-08-01,26.0,195.0,Yolo,0.13333333333333333
2020-08-02,10.0,131.0,Yolo,0.07633587786259542
2020-08-03,25.0,537.0,Yolo,0.04655493482309125
2020-08-04,35.0,657.0,Yolo,0.0532724505327245
2020-08-05,26.0,601.0,Yolo,0.04326123128119801
2020-08-06,28.0,816.0,Yolo,0.03431372549019608
2020-08-07,24.0,442.0,Yolo,0.05429864253393665
2020-08-08,27.0,197.0,Yolo,0.13705583756345177
2020-08-09,13.0,111.0,Yolo,0.11711711711711711
2020-08-10,31.0,352.0,Yolo,0.08806818181818182
2020-08-11,23.0,459.0,Yolo,0.05010893246187364
2020-08-12,22.0,532.0,Yolo,0.041353383458646614
2020-08-13,24.0,600.0,Yolo,0.04
2020-08-14,27.0,494.0,Yolo,0.05465587044534413
2020-08-15,14.0,233.0,Yolo,0.060085836909871244
2020-08-16,12.0,144.0,Yolo,0.08333333333333333
2020-08-17,19.0,532.0,Yolo,0.03571428571428571
2020-08-18,27.0,489.0,Yolo,0.05521472392638037
2020-08-19,22.0,472.0,Yolo,0.046610169491525424
2020-08-20,22.0,504.0,Yolo,0.04365079365079365
2020-08-21,22.0,411.0,Yolo,0.0535279805352798
2020-08-22,15.0,227.0,Yolo,0.06607929515418502
2020-08-23,16.0,111.0,Yolo,0.14414414414414414
2020-08-24,28.0,388.0,Yolo,0.07216494845360824
2020-08-25,34.0,497.0,Yolo,0.06841046277665996
2020-08-26,13.0,519.0,Yolo,0.025048169556840076
2020-08-27,21.0,454.0,Yolo,0.046255506607929514
2020-08-28,24.0,489.0,Yolo,0.049079754601226995
2020-08-29,9.0,206.0,Yolo,0.043689320388349516
2020-08-30,18.0,109.0,Yolo,0.1651376146788991
2020-08-31,28.0,568.0,Yolo,0.04929577464788732
2020-09-01,18.0,598.0,Yolo,0.030100334448160536
2020-09-02,16.0,535.0,Yolo,0.029906542056074768
2020-09-03,22.0,524.0,Yolo,0.04198473282442748
2020-09-04,16.0,479.0,Yolo,0.033402922755741124
2020-09-05,14.0,216.0,Yolo,0.06481481481481481
2020-09-06,10.0,169.0,Yolo,0.05917159763313609
2020-09-07,14.0,201.0,Yolo,0.06965174129353234
2020-09-08,17.0,587.0,Yolo,0.028960817717206135
2020-09-09,10.0,669.0,Yolo,0.014947683109118086
2020-09-10,11.0,606.0,Yolo,0.018151815181518153
2020-09-11,5.0,485.0,Yolo,0.010309278350515464
2020-09-12,11.0,159.0,Yolo,0.06918238993710692
2020-09-13,7.0,156.0,Yolo,0.04487179487179487
2020-09-14,12.0,556.0,Yolo,0.02158273381294964
2020-09-15,11.0,743.0,Yolo,0.014804845222072678
2020-09-16,4.0,529.0,Yolo,0.007561436672967864
2020-09-17,7.0,582.0,Yolo,0.012027491408934709
2020-09-18,9.0,520.0,Yolo,0.01730769230769231
2020-09-19,6.0,205.0,Yolo,0.02926829268292683
2020-09-20,8.0,151.0,Yolo,0.052980132450331126
2020-09-21,8.0,574.0,Yolo,0.013937282229965157
2020-09-22,6.0,589.0,Yolo,0.010186757215619695
2020-09-23,7.0,635.0,Yolo,0.011023622047244094
2020-09-24,18.0,604.0,Yolo,0.029801324503311258
2020-09-25,7.0,449.0,Yolo,0.015590200445434299
2020-09-26,8.0,294.0,Yolo,0.027210884353741496
2020-09-27,2.0,160.0,Yolo,0.0125
2020-09-28,14.0,691.0,Yolo,0.020260492040520984
2020-09-29,17.0,737.0,Yolo,0.023066485753052916
2020-09-30,13.0,739.0,Yolo,0.017591339648173207
2020-10-01,13.0,677.0,Yolo,0.019202363367799114
2020-10-02,18.0,590.0,Yolo,0.030508474576271188
2020-10-03,5.0,258.0,Yolo,0.01937984496124031
2020-10-04,7.0,192.0,Yolo,0.036458333333333336
2020-10-05,11.0,804.0,Yolo,0.013681592039800995
2020-10-06,19.0,713.0,Yolo,0.02664796633941094
2020-10-07,14.0,829.0,Yolo,0.016887816646562123
2020-10-08,25.0,657.0,Yolo,0.0380517503805175
2020-10-09,17.0,609.0,Yolo,0.027914614121510674
2020-10-10,7.0,285.0,Yolo,0.02456140350877193
2020-10-11,9.0,249.0,Yolo,0.03614457831325301
2020-10-12,30.0,1131.0,Yolo,0.026525198938992044
2020-10-13,15.0,756.0,Yolo,0.01984126984126984
2020-10-14,8.0,663.0,Yolo,0.012066365007541479
2020-10-15,18.0,733.0,Yolo,0.02455661664392906
2020-10-16,20.0,678.0,Yolo,0.029498525073746312
2020-10-17,9.0,231.0,Yolo,0.03896103896103896
2020-10-18,15.0,349.0,Yolo,0.04297994269340974
2020-10-19,39.0,1008.0,Yolo,0.03869047619047619
2020-10-20,13.0,731.0,Yolo,0.017783857729138167
2020-10-21,23.0,638.0,Yolo,0.03605015673981191
2020-10-22,19.0,622.0,Yolo,0.03054662379421222
2020-10-23,12.0,611.0,Yolo,0.019639934533551555
2020-10-24,12.0,242.0,Yolo,0.049586776859504134
2020-10-25,12.0,266.0,Yolo,0.045112781954887216
2020-10-26,21.0,1041.0,Yolo,0.020172910662824207
2020-10-27,19.0,726.0,Yolo,0.026170798898071626
2020-10-28,13.0,559.0,Yolo,0.023255813953488372
2020-10-29,25.0,602.0,Yolo,0.04152823920265781
2020-10-30,29.0,507.0,Yolo,0.05719921104536489
2020-10-31,17.0,292.0,Yolo,0.05821917808219178
2020-11-01,35.0,298.0,Yolo,0.1174496644295302
2020-11-02,48.0,1096.0,Yolo,0.043795620437956206
2020-11-03,48.0,663.0,Yolo,0.07239819004524888
2020-11-04,52.0,729.0,Yolo,0.07133058984910837
2020-11-05,40.0,626.0,Yolo,0.06389776357827476
2020-11-06,50.0,795.0,Yolo,0.06289308176100629
2020-11-07,29.0,328.0,Yolo,0.08841463414634146
2020-11-08,31.0,295.0,Yolo,0.10508474576271186
2020-11-09,62.0,1229.0,Yolo,0.05044751830756713
2020-11-10,61.0,868.0,Yolo,0.07027649769585254
2020-11-11,61.0,642.0,Yolo,0.09501557632398754
2020-11-12,51.0,723.0,Yolo,0.07053941908713693
2020-11-13,43.0,863.0,Yolo,0.04982618771726535
2020-11-14,51.0,424.0,Yolo,0.12028301886792453
2020-11-15,44.0,387.0,Yolo,0.11369509043927649
2020-11-16,103.0,1433.0,Yolo,0.0718771807397069
2020-11-17,95.0,968.0,Yolo,0.0981404958677686
2020-11-18,176.0,1085.0,Yolo,0.1622119815668203
2020-11-19,73.0,852.0,Yolo,0.08568075117370892
2020-11-20,94.0,1052.0,Yolo,0.08935361216730038
2020-11-21,79.0,483.0,Yolo,0.16356107660455488
2020-11-22,74.0,619.0,Yolo,0.11954765751211632
2020-11-23,100.0,1647.0,Yolo,0.06071645415907711
2020-11-24,81.0,789.0,Yolo,0.10266159695817491
