SampleDate,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged,City,positives,Testing,pos_rate,NormalizedConc_crude,NormalizedConc,positives_crude,NormalizedConc_wo,NormalizedConc_wo_int,Type,N_gene,S_gene,BCoV Recovery,BA.2,NormalizedBA.2
2021-12-30,,,,3073888579.0,Merced,121.0,620.0,0.19516129032258064,7.747431954006425e-05,7.747431954006425e-05,121.0,7.747431954006425e-05,7.747431954006425e-05,sludge,238147.426,207558.576,1.104,,
2021-12-31,,,,1619855587.0,Merced,57.0,337.0,0.16913946587537093,0.0001775123988259578,0.0001775123988259578,57.0,0.0001775123988259578,0.0001775123988259578,sludge,287544.451,290947.161,0.848,,
2022-01-01,,,,1499564185.0,Merced,5.0,86.0,0.05813953488372093,0.00019206215171109863,0.00019206215171109863,5.0,0.00019206215171109863,0.00019206215171109863,sludge,288009.524,236019.868,0.956,,
2022-01-02,,,,1522813648.0,Merced,29.0,144.0,0.2013888888888889,0.0002587678022964501,0.0002587678022964501,29.0,0.0002587678022964501,0.0002587678022964501,sludge,394055.141,291982.75,0.853,,
2022-01-03,,,,1463575463.0,Merced,261.0,1144.0,0.22814685314685315,0.00017259174288302483,0.00017259174288302483,261.0,0.00017259174288302483,0.00017259174288302483,sludge,252601.04,217535.436,0.747,,
2022-01-04,,,,1218650472.0,Merced,267.0,1124.0,0.23754448398576514,0.00032250426026996193,0.00032250426026996193,267.0,0.00032250426026996193,0.00032250426026996193,sludge,393019.969,271187.058,0.85,,
2022-01-05,,,,1134850973.0,Merced,318.0,1061.0,0.2997172478793591,0.0002545091548333192,0.0002545091548333192,318.0,0.0002545091548333192,0.0002545091548333192,sludge,288829.962,255025.864,0.655,,
2022-01-06,,,,1701460459.0,Merced,256.0,850.0,0.30117647058823527,0.00021820105312244577,0.00021820105312244577,256.0,0.00021820105312244577,0.00021820105312244577,sludge,371260.464,331711.237,0.543,,
2022-01-07,,,,1189246686.0,Merced,251.0,830.0,0.3024096385542169,0.000581755882227449,0.000581755882227449,251.0,0.000581755882227449,0.000581755882227449,sludge,691851.255,592650.218,0.571,,
2022-01-08,,,,1009055809.0,Merced,67.0,238.0,0.2815126050420168,0.0003844648002021462,0.0003844648002021462,67.0,0.0003844648002021462,0.0003844648002021462,sludge,387946.44,369315.356,0.569,,
2022-01-09,,,,1202162856.0,Merced,47.0,207.0,0.22705314009661837,0.00036219163637176956,0.00036219163637176956,47.0,0.00036219163637176956,0.00036219163637176956,sludge,435413.332,383670.848,0.611,,
2022-01-10,,,,2702725355.0,Merced,371.0,1372.0,0.27040816326530615,0.00025023581354606414,0.00025023581354606414,371.0,0.00025023581354606414,0.00025023581354606414,sludge,676318.678,604665.795,0.851,,
2022-01-11,,,,1384890141.0,Merced,349.0,1124.0,0.3104982206405694,0.000462929298880755,0.000462929298880755,349.0,0.000462929298880755,0.000462929298880755,sludge,641106.222,511001.17,0.605,,
2022-01-12,,,,1211100260.0,Merced,313.0,939.0,0.3333333333333333,0.0005046265715441264,0.0005046265715441264,313.0,0.0005046265715441264,0.0005046265715441264,sludge,611153.372,493320.719,0.497,,
2022-01-13,,,,1317045521.0,Merced,309.0,984.0,0.31402439024390244,0.00037661002151496634,0.00037661002151496634,309.0,0.00037661002151496634,0.00037661002151496634,sludge,496012.542,451523.948,0.579,,
2022-01-14,,,,1903146262.0,Merced,292.0,910.0,0.3208791208791209,0.0003249127360028412,0.0003249127360028412,292.0,0.0003249127360028412,0.0003249127360028412,sludge,618356.459,546971.316,0.591,,
2022-01-15,,,,1335288932.0,Merced,86.0,218.0,0.3944954128440367,0.0005225507628187245,0.0005225507628187245,86.0,0.0005225507628187245,0.0005225507628187245,sludge,697756.25,630136.477,0.577,,
2022-01-16,,,,1956993690.0,Merced,47.0,199.0,0.23618090452261306,0.0004907113742405577,0.0004907113742405577,47.0,0.0004907113742405577,0.0004907113742405577,sludge,960319.063,794097.705,0.708,,
2022-01-17,,,,1873223399.0,Merced,181.0,724.0,0.25,0.00045296723895984174,0.00045296723895984174,181.0,0.00045296723895984174,0.00045296723895984174,sludge,848508.831,718743.582,0.819,,
2022-01-18,,,,1973854238.0,Merced,301.0,1247.0,0.2413793103448276,0.0002551343408773024,0.0002551343408773024,301.0,0.0002551343408773024,0.0002551343408773024,sludge,503598.0,456366.403,0.793,,
2022-01-19,,,,1417258719.0,Merced,257.0,710.0,0.3619718309859155,0.0005067653423975866,0.0005067653423975866,257.0,0.0005067653423975866,0.0005067653423975866,sludge,718217.6,655260.736,0.609,,
2022-01-20,,,,1558940687.0,Merced,212.0,723.0,0.29322268326417705,0.00022521271138008345,0.00022521271138008345,212.0,0.00022521271138008345,0.00022521271138008345,sludge,351093.259,333543.911,0.395,,
2022-01-21,,,,1756947823.0,Merced,211.0,746.0,0.2828418230563003,0.00028954761282059995,0.00028954761282059995,211.0,0.00028954761282059995,0.00028954761282059995,sludge,508720.048,494762.367,0.586,,
2022-01-22,,,,4856287152.0,Merced,78.0,250.0,0.312,7.416710888928093e-05,7.416710888928093e-05,78.0,7.416710888928093e-05,7.416710888928093e-05,sludge,360176.778,328463.319,0.416,,
2022-01-23,,,,2070694414.0,Merced,60.0,160.0,0.375,0.00030080527613766966,0.00030080527613766966,60.0,0.00030080527613766966,0.00030080527613766966,sludge,622875.805,615899.744,0.498,,
2022-01-24,,,,3251136309.0,Merced,219.0,919.0,0.2383025027203482,0.00016799015854490276,0.00016799015854490276,219.0,0.00016799015854490276,0.00016799015854490276,sludge,546158.904,514346.056,0.683,,
2022-01-25,,,,1771080533.0,Merced,236.0,937.0,0.2518676627534685,0.00020202743711146646,0.00020202743711146646,236.0,0.00020202743711146646,0.00020202743711146646,sludge,357806.861,376071.29,0.473,,
2022-01-26,,,,16919000000.0,Merced,212.0,699.0,0.3032904148783977,2.2255993084697676e-05,2.2255993084697676e-05,212.0,2.2255993084697676e-05,2.2255993084697676e-05,sludge,376549.147,369893.626,0.518,,
2022-01-27,,,,1891749147.0,Merced,157.0,576.0,0.2725694444444444,0.00025010341130604456,0.00025010341130604456,157.0,0.00025010341130604456,0.00025010341130604456,sludge,473132.915,446968.972,0.958,,
2022-01-28,,,,2264756621.0,Merced,150.0,668.0,0.2245508982035928,0.00014490979955942914,0.00014490979955942914,150.0,0.00014490979955942914,0.00014490979955942914,sludge,328185.428,316635.436,0.991,,
2022-01-29,,,,1606907617.0,Merced,48.0,182.0,0.26373626373626374,0.0002630163386673398,0.0002630163386673398,48.0,0.0002630163386673398,0.0002630163386673398,sludge,422642.958,357256.689,0.933,,
2022-01-30,,,,1177611648.0,Merced,52.0,166.0,0.3132530120481928,0.00024497116472135984,0.00024497116472135984,52.0,0.00024497116472135984,0.00024497116472135984,sludge,288480.897,259305.018,0.942,,
2022-01-31,,,,1497288968.0,Merced,208.0,884.0,0.23529411764705882,0.00011211166620977868,0.00011211166620977868,208.0,0.00011211166620977868,0.00011211166620977868,sludge,167863.561,145822.391,0.989,,
2022-02-01,,,,1742263021.0,Merced,136.0,634.0,0.21451104100946372,0.00011446407034773425,0.00011446407034773425,136.0,0.00011446407034773425,0.00011446407034773425,sludge,199426.517,203155.532,1.314,,
2022-02-02,,,,1380194345.0,Merced,107.0,490.0,0.21836734693877552,0.0001201573384217858,0.0001201573384217858,107.0,0.0001201573384217858,0.0001201573384217858,sludge,165840.479,161418.152,1.169,,
2022-02-03,,,,1296258625.0,Merced,100.0,451.0,0.22172949002217296,0.00017547800771624565,0.00017547800771624565,100.0,0.00017547800771624565,0.00017547800771624565,sludge,227464.881,210548.818,0.82,,
2022-02-04,,,,1541088999.0,Merced,100.0,475.0,0.21052631578947367,0.00014239175293730068,0.00014239175293730068,100.0,0.00014239175293730068,0.00014239175293730068,sludge,219438.364,201526.525,1.21,,
2022-02-05,,,,1725639235.0,Merced,25.0,137.0,0.18248175182481752,0.00021095237325199087,0.00021095237325199087,25.0,0.00021095237325199087,0.00021095237325199087,sludge,364027.692,263901.996,1.264,,
2022-02-06,,,,1931076225.0,Merced,35.0,135.0,0.25925925925925924,6.704752527311551e-05,6.704752527311551e-05,35.0,6.704752527311551e-05,6.704752527311551e-05,sludge,129473.882,147527.457,1.071,,
2022-02-07,,,,3119579624.0,Merced,124.0,737.0,0.16824966078697423,6.0958293398572346e-05,6.0958293398572346e-05,124.0,6.0958293398572346e-05,6.0958293398572346e-05,sludge,190164.25,202412.398,1.304,,
2022-02-08,,,,1899286424.0,Merced,85.0,627.0,0.13556618819776714,9.10077526042486e-05,9.10077526042486e-05,85.0,9.10077526042486e-05,9.10077526042486e-05,sludge,172849.789,186828.396,1.103,,
2022-02-09,,,,2077841817.0,Merced,63.0,464.0,0.13577586206896552,9.674643871121976e-05,9.674643871121976e-05,63.0,9.674643871121976e-05,9.674643871121976e-05,sludge,201023.796,196795.208,1.227,,
2022-02-10,,,,1566066133.0,Merced,78.0,443.0,0.17607223476297967,9.00690271168772e-05,9.00690271168772e-05,78.0,9.00690271168772e-05,9.00690271168772e-05,sludge,141054.053,142993.513,0.724,,
2022-02-11,,,,1947358433.0,Merced,81.0,423.0,0.19148936170212766,9.499305103016954e-05,9.499305103016954e-05,81.0,9.499305103016954e-05,9.499305103016954e-05,sludge,184985.519,171852.288,0.699,,
2022-02-12,,,,2073954732.0,Merced,27.0,137.0,0.19708029197080293,0.00011178166496258897,0.00011178166496258897,27.0,0.00011178166496258897,0.00011178166496258897,sludge,231830.113,195838.681,0.572,,
2022-02-13,,,,2161074576.0,Merced,25.0,117.0,0.21367521367521367,0.00012014007655421143,0.00012014007655421143,25.0,0.00012014007655421143,0.00012014007655421143,sludge,259631.665,227237.192,0.708,,
2022-02-14,,,,2408405641.0,Merced,114.0,633.0,0.18009478672985782,0.00012755905349583926,0.00012755905349583926,114.0,0.00012755905349583926,0.00012755905349583926,sludge,307213.944,197710.684,0.874,,
2022-02-15,,,,747325523.0,Merced,55.0,504.0,0.10912698412698413,5.693934703204295e-05,5.693934703204295e-05,55.0,5.693934703204295e-05,5.693934703204295e-05,sludge,42552.2273,39327.328,0.575,,
2022-02-16,,,,2875814747.0,Merced,44.0,347.0,0.12680115273775217,5.7736490910344436e-05,5.7736490910344436e-05,44.0,5.7736490910344436e-05,5.7736490910344436e-05,sludge,166039.452,160842.706,0.778,,
2022-02-17,,,,1637409645.0,Merced,37.0,373.0,0.09919571045576407,6.318297947976237e-05,6.318297947976237e-05,37.0,6.318297947976237e-05,6.318297947976237e-05,sludge,103456.42,112675.034,0.752,,
2022-02-18,,,,2017203125.0,Merced,45.0,342.0,0.13157894736842105,9.275723732581467e-05,9.275723732581467e-05,45.0,9.275723732581467e-05,9.275723732581467e-05,sludge,187110.189,149505.526,0.849,,
2022-02-19,,,,2992548019.0,Merced,17.0,132.0,0.12878787878787878,4.147668549073999e-05,4.147668549073999e-05,17.0,4.147668549073999e-05,4.147668549073999e-05,sludge,124120.973,113989.667,0.899,,
2022-02-20,,,,2209318073.0,Merced,21.0,116.0,0.1810344827586207,3.4125635471592864e-05,3.4125635471592864e-05,21.0,3.4125635471592864e-05,3.4125635471592864e-05,sludge,75394.3832,70301.5166,0.724,,
2022-02-21,,,,1906348586.0,Merced,27.0,311.0,0.08681672025723473,2.4071151434210993e-05,2.4071151434210993e-05,27.0,2.4071151434210993e-05,2.4071151434210993e-05,sludge,45888.0055,43688.8403,0.826,,
2022-02-22,,,,2163094112.0,Merced,48.0,613.0,0.07830342577487764,3.318687065059146e-05,3.318687065059146e-05,48.0,3.318687065059146e-05,3.318687065059146e-05,sludge,71786.3245,79612.9429,0.818,,
2022-02-23,,,,2697759651.0,Merced,26.0,297.0,0.08754208754208755,3.576883198776851e-05,3.576883198776851e-05,26.0,3.576883198776851e-05,3.576883198776851e-05,sludge,96495.7117,107090.194,0.81,,
2022-02-24,,,,1786693226.0,Merced,21.0,297.0,0.0707070707070707,3.493647633049234e-05,3.493647633049234e-05,21.0,3.493647633049234e-05,3.493647633049234e-05,sludge,62420.7656,71519.7361,0.351,,
2022-02-25,,,,1987994947.0,Merced,29.0,268.0,0.10820895522388059,1.7287733931046053e-05,1.7287733931046053e-05,29.0,1.7287733931046053e-05,1.7287733931046053e-05,sludge,34367.9277,72031.6932,0.496,,
2022-02-26,,,,1808573644.0,Merced,14.0,96.0,0.14583333333333334,4.401154559786342e-05,4.401154559786342e-05,14.0,4.401154559786342e-05,4.401154559786342e-05,sludge,79598.1214,133998.372,0.471,,
2022-02-27,,,,2396553610.0,Merced,5.0,86.0,0.05813953488372093,3.185341545520444e-05,3.185341545520444e-05,5.0,3.185341545520444e-05,3.185341545520444e-05,sludge,76338.4178,86045.4346,0.641,,
2022-02-28,,,,2074906758.0,Merced,36.0,386.0,0.09326424870466321,9.818529011702221e-06,9.818529011702221e-06,36.0,9.818529011702221e-06,9.818529011702221e-06,sludge,20372.5322,36408.8662,0.593,,
2022-03-01,,,,1850897939.0,Merced,15.0,440.0,0.03409090909090909,7.5728219825955515e-06,7.5728219825955515e-06,15.0,7.5728219825955515e-06,7.5728219825955515e-06,sludge,14016.5206,24530.7912,0.42,,
2022-03-02,,,,2381159765.0,Merced,21.0,298.0,0.07046979865771812,1.1253045131140118e-05,1.1253045131140118e-05,21.0,1.1253045131140118e-05,1.1253045131140118e-05,sludge,26795.2983,53941.0382,0.48,,
2022-03-03,,,,493870735.0,Merced,8.0,242.0,0.03305785123966942,2.0852247704047496e-05,2.0852247704047496e-05,8.0,2.0852247704047496e-05,2.0852247704047496e-05,sludge,10298.3149,9850.5281,1.053,,
2022-03-04,,,,763893836.0,Merced,25.0,244.0,0.10245901639344263,1.2925434549520308e-05,1.2925434549520308e-05,25.0,1.2925434549520308e-05,1.2925434549520308e-05,sludge,9873.65978,13291.8342,1.953,,
2022-03-05,,,,1315498233.0,Merced,8.0,102.0,0.0784313725490196,7.781772596269235e-06,7.781772596269235e-06,8.0,7.781772596269235e-06,7.781772596269235e-06,sludge,10236.9081,16209.1119,2.059,,
2022-03-06,,,,299851151.0,Merced,5.0,83.0,0.060240963855421686,1.4641076365252972e-05,1.4641076365252972e-05,5.0,1.4641076365252972e-05,1.4641076365252972e-05,sludge,4390.1436,8780.64721,2.12,,
2022-03-07,,,,622468328.0,Merced,21.0,346.0,0.06069364161849711,1.6633870406334957e-05,1.6633870406334957e-05,21.0,1.6633870406334957e-05,1.6633870406334957e-05,sludge,10354.0575,13805.7835,2.129,,
2022-03-08,,,,549618490.0,Merced,16.0,354.0,0.04519774011299435,1.384161497186894e-05,1.384161497186894e-05,16.0,1.384161497186894e-05,1.384161497186894e-05,sludge,7607.60752,10868.3624,2.214,,
2022-03-09,,,,726603459.0,Merced,16.0,247.0,0.06477732793522267,1.2609071284368877e-05,1.2609071284368877e-05,16.0,1.2609071284368877e-05,1.2609071284368877e-05,sludge,9161.79481,14354.1961,2.238,,
2022-03-10,,,,899880127.0,Merced,12.0,240.0,0.05,2.0087677077904847e-05,2.0087677077904847e-05,12.0,2.0087677077904847e-05,2.0087677077904847e-05,sludge,18076.5014,18324.1715,0.242,,
2022-03-11,,,,1700973709.0,Merced,10.0,274.0,0.0364963503649635,1.5181951116212108e-05,1.5181951116212108e-05,10.0,1.5181951116212108e-05,1.5181951116212108e-05,sludge,25824.0997,29660.4997,0.46,,
2022-03-12,,,,1371261849.0,Merced,5.0,100.0,0.05,1.2359597630722096e-05,1.2359597630722096e-05,5.0,1.2359597630722096e-05,1.2359597630722096e-05,sludge,16948.2447,22085.2076,0.512,,
2022-03-13,,,,1561178578.0,Merced,1.0,73.0,0.0136986301369863,1.5443725874644945e-05,1.5443725874644945e-05,1.0,1.5443725874644945e-05,1.5443725874644945e-05,sludge,24110.414,22387.8248,0.621,,
2022-03-14,,,,1270118338.0,Merced,17.0,361.0,0.04709141274238227,8.078178302784255e-06,8.078178302784255e-06,17.0,8.078178302784255e-06,8.078178302784255e-06,sludge,10260.2424,18811.714,0.39,,
2022-03-15,,,,1252495006.0,Merced,12.0,336.0,0.03571428571428571,3.589909180045066e-05,3.589909180045066e-05,12.0,3.589909180045066e-05,3.589909180045066e-05,sludge,44963.4332,49934.2238,0.504,,
2022-03-16,,,,1322344267.0,Merced,7.0,244.0,0.028688524590163935,8.53599465864361e-06,8.53599465864361e-06,7.0,8.53599465864361e-06,8.53599465864361e-06,sludge,11287.5236,12445.3421,0.462,,
2022-03-17,,,,6259326461.0,Merced,7.0,228.0,0.03070175438596491,3.67881364608057e-05,3.67881364608057e-05,7.0,3.67881364608057e-05,3.67881364608057e-05,sludge,230268.956,32304.2296,0.608,,
2022-03-18,,,,1064395450.0,Merced,3.0,256.0,0.01171875,7.890000309565396e-06,7.890000309565396e-06,3.0,7.890000309565396e-06,7.890000309565396e-06,sludge,8398.08043,7726.1839,0.648,,
2022-03-19,,,,7092902159.0,Merced,3.0,87.0,0.034482758620689655,1.268231341466612e-06,1.268231341466612e-06,3.0,1.268231341466612e-06,1.268231341466612e-06,sludge,8995.44082,7496.10294,0.707,,
2022-03-20,,,,1223682014.0,Merced,3.0,63.0,0.047619047619047616,2.8221986435113202e-05,2.8221986435113202e-05,3.0,2.8221986435113202e-05,2.8221986435113202e-05,sludge,34534.7372,27955.0961,0.552,,
2022-03-21,,,,3141417444.0,Merced,7.0,292.0,0.023972602739726026,5.403342472812728e-06,5.403342472812728e-06,7.0,5.403342472812728e-06,5.403342472812728e-06,sludge,16974.1543,14489.8154,0.598,,
2022-03-22,,,,1782387477.0,Merced,20.0,305.0,0.06557377049180328,5.058658325616143e-06,5.058658325616143e-06,20.0,5.058658325616143e-06,5.058658325616143e-06,sludge,9016.48925,11760.8878,0.758,,
2022-03-23,,,,1564799043.0,Merced,9.0,202.0,0.04455445544554455,7.5332321122847205e-06,7.5332321122847205e-06,9.0,7.5332321122847205e-06,7.5332321122847205e-06,sludge,11787.9944,14646.0786,0.761,,
2022-03-24,,,,1522382996.0,Merced,6.0,183.0,0.03278688524590164,8.962465447820858e-06,8.962465447820858e-06,6.0,8.962465447820858e-06,8.962465447820858e-06,sludge,13644.305,11894.8589,0.547,,
2022-03-25,,,,2142106201.0,Merced,5.0,174.0,0.028735632183908046,1.4044935020474271e-05,1.4044935020474271e-05,5.0,1.4044935020474271e-05,1.4044935020474271e-05,sludge,30085.7424,36176.2893,0.714,,
2022-03-26,,,,1753526905.0,Merced,4.0,68.0,0.058823529411764705,5.9299802987625095e-06,5.9299802987625095e-06,4.0,5.9299802987625095e-06,5.9299802987625095e-06,sludge,10398.38,11658.9077,0.674,,
2022-03-27,,,,3647708876.0,Merced,3.0,68.0,0.04411764705882353,1.3296147238916881e-05,1.3296147238916881e-05,3.0,1.3296147238916881e-05,1.3296147238916881e-05,sludge,48500.4743,46171.4268,0.731,,
2022-03-28,,,,2649638192.0,Merced,9.0,312.0,0.028846153846153848,4.204607721022766e-06,4.204607721022766e-06,9.0,4.204607721022766e-06,4.204607721022766e-06,sludge,11140.6892,10261.0738,0.736,,
2022-03-29,,,,2165395055.0,Merced,7.0,293.0,0.023890784982935155,2.064422041455156e-05,2.064422041455156e-05,7.0,2.064422041455156e-05,2.064422041455156e-05,sludge,44702.8928,34112.2132,0.738,,
2022-03-30,,,,4942750204.0,Merced,9.0,199.0,0.04522613065326633,1.7701697372688025e-06,1.7701697372688025e-06,9.0,1.7701697372688025e-06,1.7701697372688025e-06,sludge,8749.50683,9964.83884,0.81,,
2022-03-31,,,,1863464081.0,Merced,6.0,174.0,0.034482758620689655,4.864007507531883e-06,4.864007507531883e-06,6.0,4.864007507531883e-06,4.864007507531883e-06,sludge,9063.90328,11440.4145,0.801,,
2022-04-01,,,,2270351799.0,Merced,5.0,192.0,0.026041666666666668,9.128712391237653e-06,9.128712391237653e-06,5.0,9.128712391237653e-06,9.128712391237653e-06,sludge,20725.3886,25036.2694,0.845,,
2022-04-02,,,,1769267181.0,Merced,2.0,68.0,0.029411764705882353,7.1464064533507e-06,7.1464064533507e-06,2.0,7.1464064533507e-06,7.1464064533507e-06,sludge,12643.9024,16494.3089,0.861,,
2022-04-03,,,,1791723196.0,Merced,3.0,71.0,0.04225352112676056,2.7617506381828413e-05,2.7617506381828413e-05,3.0,2.7617506381828413e-05,2.7617506381828413e-05,sludge,49482.9268,45528.4553,0.932,,
2022-04-04,,,,1845875252.0,Merced,15.0,324.0,0.046296296296296294,4.633822957825754e-06,4.633822957825754e-06,15.0,4.633822957825754e-06,4.633822957825754e-06,sludge,8553.45912,10465.4088,0.895,,
2022-04-05,,,,2648141733.0,Merced,4.0,239.0,0.016736401673640166,5.48607475157373e-06,5.48607475157373e-06,4.0,5.48607475157373e-06,5.48607475157373e-06,sludge,14527.9035,15155.3545,0.857,,
2022-04-06,,,,1767702951.0,Merced,3.0,212.0,0.014150943396226415,5.08392919461727e-06,5.08392919461727e-06,3.0,5.08392919461727e-06,5.08392919461727e-06,sludge,8986.87664,12136.4829,0.923,,
2022-04-07,,,,2068664681.0,Merced,9.0,210.0,0.04285714285714286,1.562567896908953e-05,1.562567896908953e-05,9.0,1.562567896908953e-05,1.562567896908953e-05,sludge,32324.2902,27886.5431,0.623,,
2022-04-08,,,,1959350698.0,Merced,10.0,202.0,0.04950495049504951,1.1774714666215409e-05,1.1774714666215409e-05,10.0,1.1774714666215409e-05,1.1774714666215409e-05,sludge,23070.7954,34279.9302,0.978,,
2022-04-09,,,,2246685581.0,Merced,1.0,68.0,0.014705882352941176,1.2188334287440285e-05,1.2188334287440285e-05,1.0,1.2188334287440285e-05,1.2188334287440285e-05,sludge,27383.3549,37166.4858,0.736,,
2022-04-10,,,,4399225892.0,Merced,0.0,57.0,0.0,3.999645058462936e-06,3.999645058462936e-06,0.0,3.999645058462936e-06,3.999645058462936e-06,sludge,17595.3421,22661.7537,0.782,,
2022-04-11,,,,3521782840.0,Merced,8.0,275.0,0.02909090909090909,3.2069270631121596e-06,3.2069270631121596e-06,8.0,3.2069270631121596e-06,3.2069270631121596e-06,sludge,11294.1007,19661.1087,0.896,,
2022-04-12,,,,2095775871.0,Merced,9.0,243.0,0.037037037037037035,3.0238209093304327e-06,3.0238209093304327e-06,9.0,3.0238209093304327e-06,3.0238209093304327e-06,sludge,6337.2509,7337.93136,0.848,,
2022-04-13,,,,1736586412.0,Merced,4.0,200.0,0.02,5.778502774557008e-06,5.778502774557008e-06,4.0,5.778502774557008e-06,5.778502774557008e-06,sludge,10034.8694,16117.4436,0.815,,
2022-04-14,,,,1185113427.0,Merced,6.0,196.0,0.030612244897959183,1.1316219101448085e-05,1.1316219101448085e-05,6.0,1.1316219101448085e-05,1.1316219101448085e-05,sludge,13411.0032,16155.3398,0.566,,
2022-04-15,,,,1478286379.0,Merced,4.0,215.0,0.018604651162790697,8.236631800826461e-06,8.236631800826461e-06,4.0,8.236631800826461e-06,8.236631800826461e-06,sludge,12176.1006,11572.327,0.692,,
2022-04-16,,,,1561968459.0,Merced,0.0,63.0,0.0,1.0213532999388178e-05,1.0213532999388178e-05,0.0,1.0213532999388178e-05,1.0213532999388178e-05,sludge,15953.2164,19602.3392,0.545,,
2022-04-17,,,,1230480729.0,Merced,0.0,48.0,0.0,3.883577009681068e-05,3.883577009681068e-05,0.0,3.883577009681068e-05,3.883577009681068e-05,sludge,47786.6667,43093.3333,0.738,,
2022-04-18,,,,1543203355.0,Merced,10.0,256.0,0.0390625,3.344305041379333e-05,3.344305041379333e-05,10.0,3.344305041379333e-05,3.344305041379333e-05,sludge,51609.4276,39865.3199,0.808,,
2022-04-19,,,,2810348923.0,Merced,8.0,202.0,0.039603960396039604,5.351306692532001e-06,5.351306692532001e-06,8.0,5.351306692532001e-06,5.351306692532001e-06,sludge,15039.039,18258.2583,0.765,,
2022-04-20,,,,1740142025.0,Merced,12.0,198.0,0.06060606060606061,3.105389009842458e-05,3.105389009842458e-05,12.0,3.105389009842458e-05,3.105389009842458e-05,sludge,54038.1792,56857.5624,0.682,,
2022-04-21,,,,1682954307.0,Merced,6.0,154.0,0.03896103896103896,1.5480895584409944e-05,1.5480895584409944e-05,6.0,1.5480895584409944e-05,1.5480895584409944e-05,sludge,26053.6399,28812.2605,0.505,,
2022-04-22,,,,2316677207.0,Merced,8.0,217.0,0.03686635944700461,9.208591182034278e-06,9.208591182034278e-06,8.0,9.208591182034278e-06,9.208591182034278e-06,sludge,21333.3333,27377.7778,0.735,,
2022-04-23,,,,6182271919.0,Merced,1.0,70.0,0.014285714285714285,5.519527974033134e-06,5.519527974033134e-06,1.0,5.519527974033134e-06,5.519527974033134e-06,sludge,34123.2228,39481.8325,0.765,,
2022-04-24,,,,9269730343.0,Merced,5.0,64.0,0.078125,8.38896472956441e-06,8.38896472956441e-06,5.0,8.38896472956441e-06,8.38896472956441e-06,sludge,77763.4409,98408.6022,0.682,,
2022-04-25,,,,2349777420.0,Merced,11.0,296.0,0.037162162162162164,1.2114991087113265e-05,1.2114991087113265e-05,11.0,1.2114991087113265e-05,1.2114991087113265e-05,sludge,28467.5325,41281.3853,0.827,,
2022-04-26,,,,3888588669.0,Merced,13.0,215.0,0.06046511627906977,6.743935250612129e-06,6.743935250612129e-06,13.0,6.743935250612129e-06,6.743935250612129e-06,sludge,26224.3902,36943.0894,0.808,,
2022-04-27,,,,2143616784.0,Merced,10.0,221.0,0.04524886877828054,8.789154778329073e-06,8.789154778329073e-06,10.0,8.789154778329073e-06,8.789154778329073e-06,sludge,18840.5797,30202.8986,0.659,,
2022-04-28,,,,,Merced,12.0,185.0,0.06486486486486487,,1.3212364814459125e-05,12.0,,1.3212364814459125e-05,sludge,,,,,
2022-04-29,,,,3391264368.0,Merced,7.0,231.0,0.030303030303030304,1.7635574850589178e-05,1.7635574850589178e-05,7.0,1.7635574850589178e-05,1.7635574850589178e-05,sludge,59806.8966,67310.3448,0.622,,
2022-04-30,,,,2025950783.0,Merced,7.0,69.0,0.10144927536231885,2.5159010587869747e-05,2.5159010587869747e-05,7.0,2.5159010587869747e-05,2.5159010587869747e-05,sludge,50970.9172,54407.1588,0.729,,
2022-05-01,,,,,Merced,3.0,77.0,0.03896103896103896,,2.1531118197160678e-05,3.0,,2.1531118197160678e-05,sludge,,,,,
2022-05-02,,,,1240000000.0,Merced,15.0,307.0,0.048859934853420196,1.7903225806451612e-05,1.7903225806451612e-05,15.0,1.7903225806451612e-05,1.7903225806451612e-05,sludge,22200.0,37000.0,,,
2022-05-03,,,,998000000.0,Merced,16.0,224.0,0.07142857142857142,1.6633266533066134e-05,1.6633266533066134e-05,16.0,1.6633266533066134e-05,1.6633266533066134e-05,sludge,16600.0,26400.0,,,
2022-05-04,,,,802000000.0,Merced,16.0,191.0,0.08376963350785341,5.3865336658354115e-05,5.3865336658354115e-05,16.0,5.3865336658354115e-05,5.3865336658354115e-05,sludge,43200.0,82000.0,,,
2022-05-05,,,,498000000.0,Merced,7.0,181.0,0.03867403314917127,2.6907630522088352e-05,2.6907630522088352e-05,7.0,2.6907630522088352e-05,2.6907630522088352e-05,sludge,13400.0,26800.0,,,
2022-05-06,,,,1060000000.0,Merced,15.0,234.0,0.0641025641025641,7.60377358490566e-06,7.60377358490566e-06,15.0,7.60377358490566e-06,7.60377358490566e-06,sludge,8060.0,34200.0,,,
2022-05-07,,,,986000000.0,Merced,7.0,75.0,0.09333333333333334,1.5212981744421907e-05,1.5212981744421907e-05,7.0,1.5212981744421907e-05,1.5212981744421907e-05,sludge,15000.0,21000.0,,,
2022-05-08,,,,,Merced,2.0,54.0,0.037037037037037035,,2.919064928805254e-05,2.0,,2.919064928805254e-05,sludge,,,,,
2022-05-09,,,,1010000000.0,Merced,28.0,291.0,0.09621993127147767,4.316831683168317e-05,4.316831683168317e-05,28.0,4.316831683168317e-05,4.316831683168317e-05,sludge,43600.0,53000.0,,,
